state_number,state_name,consecutive_number,number_of_forms_submitted_for_persons_not_in_motor_vehicles,county,city,day_of_crash,month_of_crash,year_of_crash,day_of_week,hour_of_crash,national_highway_system,land_use,functional_system,route_signing,first_harmful_event,manner_of_collision,relation_to_junction_within_interchange_area,relation_to_junction_specific_location,type_of_intersection,work_zone,relation_to_trafficway,light_condition,atmospheric_conditions,related_factors_crash_level_1,related_factors_crash_level_2,related_factors_crash_level_3,number_of_fatalities,vehicle_number,person_number,rollover,age,sex,person_type,injury_severity,police_reported_alcohol_involvement,police_reported_drug_involvement,related_factors_person_level1,related_factors_person_level2,related_factors_person_level3,race,vehicle_make,vehicle_model,body_type,vehicle_model_year,vehicle_identification_number_vin,vehicle_trailing,gross_vehicle_weight_rating,hazardous_material_involvement,travel_speed,previous_recorded_crashes,previous_recorded_suspensions_and_revocations,previous_dwi_convictions,previous_speeding_convictions,speeding_related,related_factors_driver_level_1,related_factors_driver_level_2,related_factors_driver_level_3,related_factors_driver_level_4,roadway_alignment,roadway_grade,roadway_surface_type,roadway_surface_condition,crash_type,fatalities_in_vehicle
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,43,4,1999,1B3EJ56H2XN5,No Trailing Unit,Not Applicable,No,998,0,0,0,0,"Yes, Exceeded Speed Limit",0,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",2,2,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,43,4,1998,1B3EJ56HXWN1,No Trailing Unit,Not Applicable,No,998,0,0,0,1,"Yes, Specifics Unknown",0,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,43,4,2004,1B3EL36X44N2,No Trailing Unit,Not Applicable,No,55,0,0,0,0,"Yes, Too Fast for Conditions",0,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",2,2,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,43,4,2004,1B3EL46X34N2,No Trailing Unit,Not Applicable,No,60,1,5,0,0,Unknown,99,99,99,99,Curve Right,"Grade, Unknown Slope",Concrete,1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,20,4,2002,1B3ES26C12D5,No Trailing Unit,Not Applicable,No,998,0,0,0,0,No,37,6,0,0,Straight,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",1,14,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,20,4,2003,1B3ES26C63D1,No Trailing Unit,Not Applicable,No,81,0,0,0,0,"Yes, Exceeded Speed Limit",0,0,0,0,Straight,Level,Not Reported,1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,20,4,2005,1B3ES56C15D1,No Trailing Unit,Not Applicable,No,998,0,0,0,0,No,0,0,0,0,Curve Left,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,20,4,2005,1B3ES56C45D1,No Trailing Unit,Not Applicable,No,998,0,0,0,0,"Yes, Too Fast for Conditions",28,0,0,0,Straight,Level,Concrete,2,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,20,4,2005,1B3ES56C65D1,No Trailing Unit,Not Applicable,No,998,0,0,0,0,No,48,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,1,2
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,25,5,2009,1B3HB28A49D1,No Trailing Unit,Not Applicable,No,998,1,2,0,1,No,0,0,0,0,Straight,Level,Concrete,1,0,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,25,5,2007,1B3HB48B67D1,No Trailing Unit,Not Applicable,No,998,1,0,0,0,No,87,53,0,0,Straight,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",6,0,5
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,4,1,2004,1B3JZ65Z94V1,No Trailing Unit,Not Applicable,No,60,0,0,0,0,"Yes, Too Fast for Conditions",0,0,0,0,Straight,Level,Not Reported,1,7,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,26,4,2008,1B3LC46K48N6,No Trailing Unit,Not Applicable,No,40,0,1,0,0,No,0,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,13,0
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,26,4,2008,1B3LC56R48N6,No Trailing Unit,Not Applicable,No,998,0,3,0,0,No,6,36,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,0,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,26,4,2008,1B3LC76M48N5,No Trailing Unit,Not Applicable,No,998,0,0,0,0,"Yes, Exceeded Speed Limit",36,0,0,0,Curve Left,Level,Concrete,1,7,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,442,20,2002,1B4GP44372B7,No Trailing Unit,Not Applicable,No,50,0,1,0,0,"Yes, Too Fast for Conditions",0,0,0,0,Straight,Level,Not Reported,1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,442,20,2000,1B4GP44G1YB5,No Trailing Unit,Not Applicable,No,65,0,0,0,0,No,99,99,99,99,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,402,14,2001,1B4HR28N51F5,No Trailing Unit,Not Applicable,No,998,1,0,0,2,No,99,99,99,99,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,14,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,402,14,1999,1B4HR28Y3XF5,No Trailing Unit,Not Applicable,No,998,98,0,0,0,"Yes, Exceeded Speed Limit",58,0,0,0,Curve Right,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",1,7,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,402,14,2000,1B4HR28Y7YF1,No Trailing Unit,Not Applicable,No,998,0,3,0,0,No,0,0,0,0,Straight,"Grade, Unknown Slope",Not Reported,1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,402,14,2001,1B4HS28N31F5,No Trailing Unit,Not Applicable,No,998,1,0,0,0,"Yes, Exceeded Speed Limit",0,0,0,0,Not Reported,Not Reported,Not Reported,98,98,3
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,402,14,2000,1B4HS28N3YF3,No Trailing Unit,Not Applicable,No,998,0,0,0,0,"Yes, Too Fast for Conditions",0,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",2,2,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,402,14,1999,1B4HS28Y2XF6,No Trailing Unit,Not Applicable,No,998,0,0,0,0,"Yes, Specifics Unknown",0,0,0,0,Straight,Not Reported,Not Reported,1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,402,14,1999,1B4HS28Z4XF5,No Trailing Unit,Not Applicable,No,20,0,0,0,0,No,38,0,0,0,Straight,Not Reported,"Blacktop, Bituminous, or Asphalt",1,13,0
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,402,14,2000,1B4HS28Z8YF1,No Trailing Unit,Not Applicable,No,40,0,2,0,2,"Yes, Too Fast for Conditions",0,0,0,0,Straight,Level,Concrete,1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,402,14,2002,1B4HS38N22F1,No Trailing Unit,Not Applicable,No,998,0,0,0,0,Unknown,99,99,99,99,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,402,14,2002,1B4HS48N22F1,No Trailing Unit,Not Applicable,No,998,1,0,0,0,"Yes, Exceeded Speed Limit",99,99,99,99,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,472,30,1993,1B7FL23X5PS1,No Trailing Unit,Not Applicable,No,998,1,0,0,2,No,0,0,0,0,Straight,Level,Not Reported,11,0,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,472,30,2000,1B7GG22X7YS7,No Trailing Unit,Not Applicable,No,998,0,0,0,0,Unknown,99,99,99,99,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,13,0
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,472,31,2001,1B7GL22X11S2,No Trailing Unit,Not Applicable,No,66,0,0,0,0,"Yes, Too Fast for Conditions",0,0,0,0,Curve – Unknown Direction,Level,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,472,31,2000,1B7GL22X3YS7,No Trailing Unit,Not Applicable,No,998,98,1,0,0,No,0,0,0,0,Unknown,Unknown,"Blacktop, Bituminous, or Asphalt",1,0,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,472,30,1996,1B7GL23X9TS6,No Trailing Unit,Not Applicable,No,998,0,3,0,0,No,0,0,0,0,Curve Right,Level,Not Reported,1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,482,31,1998,1B7HC13Z8WJ2,No Trailing Unit,Not Applicable,No,998,0,0,0,0,"Yes, Exceeded Speed Limit",58,0,0,0,Curve Right,Level,Not Reported,1,2,2
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,482,31,2001,1B7HC16X21S6,No Trailing Unit,Not Applicable,No,998,0,0,0,1,No,0,0,0,0,Straight,Level,Concrete,1,8,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,482,31,1997,1B7HC16X2VS2,No Trailing Unit,Not Applicable,No,998,98,0,0,0,No,0,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,482,31,1995,1B7HC16Y2SS1,No Trailing Unit,Not Applicable,No,998,0,12,0,0,No,0,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,461,21,1997,1B7HC16Z2VJ6,No Trailing Unit,Not Applicable,No,40,0,0,0,0,No,27,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,5,0
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,482,31,2001,1B7HF16Y21S7,No Trailing Unit,Not Applicable,No,998,0,0,0,0,No,99,99,99,99,Straight,Level,Concrete,2,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,482,31,1994,1B7HF16Z0RS7,No Trailing Unit,Not Applicable,No,999,0,0,0,0,No,0,0,0,0,Curve Left,Uphill,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,472,31,2001,1B7HG2AN51S2,No Trailing Unit,Not Applicable,No,999,0,0,0,0,Unknown,99,99,99,99,Curve Right,Level,"Blacktop, Bituminous, or Asphalt",1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,472,31,2002,1B7HG38X12S6,No Trailing Unit,Not Applicable,No,25,0,0,0,0,No,0,0,0,0,Straight,Sag (Bottom),"Blacktop, Bituminous, or Asphalt",1,13,0
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,472,30,2001,1B7HL2AX61S2,No Trailing Unit,Not Applicable,No,998,0,5,0,0,"Yes, Too Fast for Conditions",39,0,0,0,Straight,"Grade, Unknown Slope",Not Reported,1,15,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,481,31,1983,1B7HW14U9DS4,No Trailing Unit,Not Applicable,No,60,2,0,0,5,No,0,0,0,0,Curve Right,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,482,31,1996,1B7JC26Y5TJ1,No Trailing Unit,Not Applicable,No,998,0,1,0,1,"Yes, Exceeded Speed Limit",0,0,0,0,Curve Left,Level,Not Reported,1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,482,31,1998,1B7KC23D1WJ1,No Trailing Unit,Not Applicable,No,998,0,0,0,0,No,99,99,99,99,Straight,Level,Not Reported,1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,482,31,1994,1B7KC26Z9RS5,No Trailing Unit,Not Applicable,No,998,0,2,0,0,Unknown,91,0,0,0,Straight,Level,Not Reported,98,0,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,482,31,1995,1B7KF26C0SS2,No Trailing Unit,Not Applicable,No,998,0,0,0,0,No,38,0,0,0,Straight,"Grade, Unknown Slope","Blacktop, Bituminous, or Asphalt",1,98,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,442,20,2002,1B8GP45312B6,No Trailing Unit,Not Applicable,No,998,2,3,2,2,No,0,0,0,0,Straight,Downhill,Concrete,1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,90,981,50,2010,1BAKCCPH5AF2,No Trailing Unit,"26,001 lbs or More",No,998,0,0,0,0,No,38,39,0,0,Straight,Level,"Slag, Gravel or Stone",1,15,2
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,6,18,4,2012,1C3CCBBBXCN1,No Trailing Unit,Not Applicable,No,998,0,0,0,0,"Yes, Specifics Unknown",0,0,0,0,Straight,Not Reported,Not Reported,1,15,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,6,18,4,2013,1C3CCBBBXDN6,No Trailing Unit,Not Applicable,No,998,98,0,0,0,No,0,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,6,18,4,2013,1C3CCBBG8DN5,No Trailing Unit,Not Applicable,No,998,0,0,0,0,No,0,0,0,0,Straight,Level,Not Reported,1,13,0
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,6,18,4,2016,1C3CCCABXGN1,No Trailing Unit,Not Applicable,No,998,1,0,0,0,No,0,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,15,0
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,6,18,4,2015,1C3CCCBG0FN7,No Trailing Unit,Not Applicable,No,70,1,0,0,2,No,0,0,0,0,Curve Right,Level,Not Reported,1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,29,4,2015,1C3CDFBB0FD2,No Trailing Unit,Not Applicable,No,998,0,1,0,0,"Yes, Too Fast for Conditions",6,0,0,0,Straight,Level,Not Reported,1,1,4
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,29,4,2015,1C3CDFBB1FD2,No Trailing Unit,Not Applicable,No,70,0,0,0,0,"Yes, Exceeded Speed Limit",28,0,0,0,Straight,Level,Concrete,1,6,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,29,4,2015,1C3CDFBB1FD2,No Trailing Unit,Not Applicable,No,998,98,0,0,0,No,38,0,0,0,Straight,"Grade, Unknown Slope",Concrete,1,15,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,26,4,2014,1C3CDZAB2EN1,No Trailing Unit,Not Applicable,No,998,0,1,0,1,"Yes, Exceeded Speed Limit",0,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,1,2
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,26,4,2013,1C3CDZAB7DN5,No Trailing Unit,Not Applicable,No,0,0,0,0,1,No,99,99,99,99,Curve – Unknown Direction,Level,"Blacktop, Bituminous, or Asphalt",98,0,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,26,4,2014,1C3CDZAG7EN2,No Trailing Unit,Not Applicable,No,998,0,0,0,0,No,0,0,0,0,Curve Left,Level,Not Reported,1,1,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,7,26,4,2013,1C3CDZAG9DN5,No Trailing Unit,Not Applicable,No,60,0,0,0,0,"Yes, Too Fast for Conditions",0,0,0,0,Straight,Level,"Blacktop, Bituminous, or Asphalt",1,5,1
53,Washington,530365,1,33,1960,16,9,2015,4,21,0,2,4,4,8,0,No,3,Four-Way Intersection,None,1,3,2,0,0,0,1,1,1,No Rollover,21,Male,1,0,No (Alcohol Not Involved),No (Drugs Not Involved),0,0,0,0,6,43,1,2004,1C3EL55R54N2,No Trailing Unit,Not Applicable,No,998,0,0,0,0,No,87,0,0,0,Straight,Downhill,"Blacktop, Bituminous, or Asphalt",2,2,1
